Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick,Conservation_Status,Conservation_Status_Code,Stage,Genus,Family,State_FullName
RichardRetallick,3015,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3016,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3017,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3018,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3019,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3020,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3021,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3022,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3023,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3024,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3025,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3026,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3027,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3028,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3029,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3030,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3031,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3032,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3033,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3034,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3035,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3036,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3037,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3038,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3039,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3040,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3041,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3042,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3043,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3044,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3045,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3046,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3047,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3048,Litoria fallax,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3049,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3050,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3051,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3052,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3053,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3054,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3055,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3056,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3057,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3058,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3059,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3060,Litoria fallax,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3061,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3062,Litoria fallax,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3063,Litoria fallax,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3064,Litoria fallax,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3065,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3066,Litoria fallax,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3067,Litoria infrafrenata,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3068,Litoria infrafrenata,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3069,Litoria infrafrenata,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3070,Litoria infrafrenata,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3071,Litoria infrafrenata,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3072,Litoria infrafrenata,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3073,Litoria infrafrenata,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3074,Litoria infrafrenata,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3075,Litoria infrafrenata,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3076,Litoria infrafrenata,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3077,Litoria infrafrenata,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3078,Litoria gracilenta,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3079,Litoria infrafrenata,Male,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3080,Litoria infrafrenata,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3081,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3082,Litoria gracilenta,not recorded,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Queensland
RichardRetallick,3083,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3084,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
RichardRetallick,3085,Litoria gracilenta,Female,"Mackays - Tully Banana Farm - Bolinda Estate, Qld",QLD,Australia,2001,Histology,1.0,0.0,K. McDonald,K. McDonald - banana,negative,acceptable,-17.83944,145.71583,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Queensland
